id,name,state_id,country_id
5527,Fenwick Island,12,1
5528,Frankford,12,1
5529,Frederica,12,1
5530,Georgetown,12,1
5531,Greenwood,12,1
5532,Harbeson,12,1
5533,Harrington,12,1
5534,Hartly,12,1
5535,Houston,12,1
5536,Kenton,12,1
5537,Laurel,12,1
5538,Lewes,12,1
5539,Lincoln,12,1
5540,Magnolia,12,1
5541,Milford,12,1
5542,Marydel,12,1
5543,Millsboro,12,1
5544,Millville,12,1
5545,Milton,12,1
5546,Ocean View,12,1
5547,Rehoboth Beach,12,1
5548,Seaford,12,1
5549,Selbyville,12,1
5550,Smyrna,12,1
5551,Viola,12,1
5552,Woodside,12,1
5553,Washington,13,1
5554,Aldie,14,1
5555,Amissville,14,1
5556,Manassas,14,1
5557,Marshall,14,1
5558,Middleburg,14,1
5559,Catlett,14,1
5560,Centreville,14,1
5561,Clifton,14,1
5562,Paeonian Springs,14,1
5563,Paris,14,1
5564,Purcellville,14,1
5565,Bluemont,14,1
5566,Bristow,14,1
5567,Broad Run,14,1
5568,Round Hill,14,1
5569,Catharpin,14,1
5570,Delaplane,14,1
5571,Ashburn,14,1
5572,Chantilly,14,1
5573,Gainesville,14,1
5574,Hamilton,14,1
5575,Sterling,14,1
5576,Haymarket,14,1
5577,Herndon,14,1
5578,Leesburg,14,1
5579,Lovettsville,14,1
5580,Nokesville,14,1
5581,Upperville,14,1
5582,Warrenton,14,1
5583,Reston,14,1
5584,Waterford,14,1
5585,The Plains,14,1
5586,Naval Anacost Annex,13,1
5587,Washington Navy Yard,13,1
5588,Waldorf,15,1
5589,Abell,15,1
5590,Accokeek,15,1
5591,Aquasco,15,1
5592,Avenue,15,1
5593,Bel Alton,15,1
5594,Benedict,15,1
5595,Brandywine,15,1
5596,Broomes Island,15,1
5597,Bryans Road,15,1
5598,Bryantown,15,1
5599,Bushwood,15,1
5600,California,15,1
5601,Callaway,15,1
5602,Chaptico,15,1
5603,Charlotte Hall,15,1
5604,Cheltenham,15,1
5605,Clements,15,1
5606,Cobb Island,15,1
5607,Coltons Point,15,1
5608,Dameron,15,1
5609,Dowell,15,1
5610,Drayden,15,1
5611,Faulkner,15,1
5612,Great Mills,15,1
5613,Hollywood,15,1
5614,Hughesville,15,1
5615,Huntingtown,15,1
5616,Indian Head,15,1
5617,Issue,15,1
5618,La Plata,15,1
5619,Leonardtown,15,1
5620,Lexington Park,15,1
5621,Loveville,15,1
5622,Lusby,15,1
5623,Marbury,15,1
5624,Mechanicsville,15,1
5625,Morganza,15,1
5626,Mount Victoria,15,1
5627,Nanjemoy,15,1
5628,Newburg,15,1
5629,Park Hall,15,1
5630,Patuxent River,15,1
5631,Piney Point,15,1
5632,Pomfret,15,1
5633,Port Republic,15,1
5634,Port Tobacco,15,1
5635,Prince Frederick,15,1
5636,Ridge,15,1
5637,Saint Inigoes,15,1
5638,Saint Leonard,15,1
5639,Saint Marys City,15,1
5640,Scotland,15,1
5641,Solomons,15,1
5642,Sunderland,15,1
5643,Tall Timbers,15,1
5644,Valley Lee,15,1
5645,Welcome,15,1
5646,White Plains,15,1
5647,Annapolis Junction,15,1
5648,Beltsville,15,1
5649,Lanham,15,1
5650,Laurel,15,1
5651,Bladensburg,15,1
5652,Lothian,15,1
5653,Mount Rainier,15,1
5654,North Beach,15,1
5655,Bowie,15,1
5656,Brentwood,15,1
5657,Chesapeake Beach,15,1
5658,Churchton,15,1
5659,Clinton,15,1
5660,Owings,15,1
5661,Riverdale,15,1
5662,College Park,15,1
5663,Capitol Heights,15,1
5664,Fort Washington,15,1
5665,Oxon Hill,15,1
5666,Suitland,15,1
5667,District Heights,15,1
5668,Temple Hills,15,1
5669,Deale,15,1
5670,Dunkirk,15,1
5671,Fort George G Meade,15,1
5672,Friendship,15,1
5673,Fulton,15,1
5674,Andrews Air Force Base,15,1
5675,Savage,15,1
5676,Shady Side,15,1
5677,Galesville,15,1
5678,Glenn Dale,15,1
5679,Greenbelt,15,1
5680,Upper Marlboro,15,1
5681,Harwood,15,1
5682,Highland,15,1
5683,West River,15,1
5684,Tracys Landing,15,1
5685,Hyattsville,15,1
5686,Jessup,15,1
5687,Glen Echo,15,1
5688,Bethesda,15,1
5689,Chevy Chase,15,1
5690,Cabin John,15,1
5691,Olney,15,1
5692,Brookeville,15,1
5693,Poolesville,15,1
5694,Barnesville,15,1
5695,Beallsville,15,1
5696,Boyds,15,1
5697,Dickerson,15,1
5698,Rockville,15,1
5699,Potomac,15,1
5700,Derwood,15,1
5701,Sandy Spring,15,1
5702,Ashton,15,1
5703,Brinklow,15,1
5704,Burtonsville,15,1
5705,Spencerville,15,1
5706,Clarksburg,15,1
5707,Damascus,15,1
5708,Germantown,15,1
5709,Gaithersburg,15,1
5710,Washington Grove,15,1
5711,Montgomery Village,15,1
5712,Kensington,15,1
5713,Garrett Park,15,1
5714,Silver Spring,15,1
5715,Takoma Park,15,1
5716,Aberdeen,15,1
5717,Aberdeen Proving Ground,15,1
5718,Abingdon,15,1
5719,Gunpowder,15,1
5720,Arnold,15,1
5721,Baldwin,15,1
5722,Bel Air,15,1
5723,Belcamp,15,1
5724,Butler,15,1
5725,Churchville,15,1
5726,Clarksville,15,1
5727,Cockeysville,15,1
5728,Hunt Valley,15,1
5729,Crownsville,15,1
5730,Darlington,15,1
5731,Davidsonville,15,1
5732,Dayton,15,1
5733,Edgewater,15,1
5734,Edgewood,15,1
5735,Ellicott City,15,1
5736,Columbia,15,1
5737,Fallston,15,1
5738,Finksburg,15,1
5739,Forest Hill,15,1
5740,Fork,15,1
5741,Fort Howard,15,1
5742,Freeland,15,1
5743,Gambrills,15,1
5744,Gibson Island,15,1
5745,Glen Arm,15,1
5746,Glen Burnie,15,1
5747,Glyndon,15,1
5748,Hampstead,15,1
5749,Elkridge,15,1
5750,Hanover,15,1
5751,Harmans,15,1
5752,Havre De Grace,15,1
5753,Hydes,15,1
5754,Jarrettsville,15,1
5755,Joppa,15,1
5756,Kingsville,15,1
5757,Linthicum Heights,15,1
5758,Lutherville Timonium,15,1
5759,Manchester,15,1
5760,Marriottsville,15,1
5761,Maryland Line,15,1
5762,Millersville,15,1
5763,Monkton,15,1
5764,Odenton,15,1
5765,Crofton,15,1
5766,Owings Mills,15,1
5767,Parkton,15,1
5768,Pasadena,15,1
5769,Perry Hall,15,1
5770,Perryman,15,1
5771,Phoenix,15,1
5772,Pylesville,15,1
5773,Randallstown,15,1
5774,Reisterstown,15,1
5775,Riva,15,1
5776,Severn,15,1
5777,Severna Park,15,1
5778,Sparks Glencoe,15,1
5779,Stevenson,15,1
5780,Street,15,1
5781,Upperco,15,1
5782,Upper Falls,15,1
5783,Westminster,15,1
5784,Whiteford,15,1
5785,White Hall,15,1
5786,White Marsh,15,1
5787,Woodstock,15,1
5788,Baltimore,15,1
5789,Towson,15,1
5790,Gwynn Oak,15,1
5791,Pikesville,15,1
5792,Sparrows Point,15,1
5793,Middle River,15,1
5794,Essex,15,1
5795,Dundalk,15,1
5796,Brooklyn,15,1
5797,Curtis Bay,15,1
5798,Halethorpe,15,1
5799,Catonsville,15,1
5800,Parkville,15,1
5801,Nottingham,15,1
5802,Rosedale,15,1
5803,Windsor Mill,15,1
5804,Annapolis,15,1
5805,Cumberland,15,1
5806,Accident,15,1
5807,Barton,15,1
5808,Bloomington,15,1
5809,Corriganville,15,1
5810,Ellerslie,15,1
5811,Flintstone,15,1
5812,Friendsville,15,1
5813,Frostburg,15,1
5814,Grantsville,15,1
5815,Kitzmiller,15,1
5816,Lonaconing,15,1
5817,Luke,15,1
5818,McHenry,15,1
5819,Midland,15,1
5820,Midlothian,15,1
5821,Mount Savage,15,1
5822,Oakland,15,1
5823,Oldtown,15,1
5824,Rawlings,15,1
5825,Spring Gap,15,1
5826,Swanton,15,1
5827,Westernport,15,1
5828,Easton,15,1
5829,Barclay,15,1
5830,Betterton,15,1
5831,Bozman,15,1
5832,Cambridge,15,1
5833,Centreville,15,1
5834,Chester,15,1
5835,Chestertown,15,1
5836,Church Creek,15,1
5837,Church Hill,15,1
5838,Claiborne,15,1
5839,Cordova,15,1
5840,Crapo,15,1
5841,Crocheron,15,1
5842,Crumpton,15,1
5843,Denton,15,1
5844,East New Market,15,1
5845,Federalsburg,15,1
5846,Fishing Creek,15,1
5847,Galena,15,1
5848,Goldsboro,15,1
5849,Grasonville,15,1
5850,Greensboro,15,1
5851,Henderson,15,1
5852,Hillsboro,15,1
5853,Hurlock,15,1
5854,Ingleside,15,1
5855,Kennedyville,15,1
5856,Mcdaniel,15,1
5857,Madison,15,1
5858,Marydel,15,1
5859,Massey,15,1
5860,Millington,15,1
5861,Neavitt,15,1
5862,Newcomb,15,1
5863,Oxford,15,1
5864,Preston,15,1
5865,Queen Anne,15,1
5866,Queenstown,15,1
5867,Rhodesdale,15,1
5868,Ridgely,15,1
5869,Rock Hall,15,1
5870,Royal Oak,15,1
5871,Saint Michaels,15,1
5872,Secretary,15,1
5873,Sherwood,15,1
5874,Stevensville,15,1
5875,Still Pond,15,1
5876,Sudlersville,15,1
5877,Taylors Island,15,1
5878,Tilghman,15,1
5879,Toddville,15,1
5880,Trappe,15,1
5881,Wingate,15,1
5882,Wittman,15,1
5883,Woolford,15,1
5884,Worton,15,1
5885,Wye Mills,15,1
5886,Frederick,15,1
5887,Adamstown,15,1
5888,Big Pool,15,1
5889,Boonsboro,15,1
5890,Braddock Heights,15,1
5891,Brownsville,15,1
5892,Brunswick,15,1
5893,Buckeystown,15,1
5894,Burkittsville,15,1
5895,Cascade,15,1
5896,Clear Spring,15,1
5897,Cooksville,15,1
5898,Emmitsburg,15,1
5899,Fairplay,15,1
5900,Funkstown,15,1
5901,Glenelg,15,1
5902,Glenwood,15,1
5903,Hagerstown,15,1
5904,Hancock,15,1
5905,Ijamsville,15,1
5906,Jefferson,15,1
5907,Keedysville,15,1
5908,Keymar,15,1
5909,Knoxville,15,1
5910,Libertytown,15,1
5911,Little Orleans,15,1
5912,Maugansville,15,1
5913,Middletown,15,1
5914,Monrovia,15,1
5915,Mount Airy,15,1
5916,Myersville,15,1
5917,New Market,15,1
5918,New Windsor,15,1
5919,Point Of Rocks,15,1
5920,Rocky Ridge,15,1
5921,Rohrersville,15,1
5922,Sabillasville,15,1
5923,Saint James,15,1
5924,Sharpsburg,15,1
5925,Smithsburg,15,1
5926,Sykesville,15,1
5927,Taneytown,15,1
5928,Thurmont,15,1
5929,Tuscarora,15,1
5930,Union Bridge,15,1
5931,Walkersville,15,1
5932,West Friendship,15,1
5933,Williamsport,15,1
5934,Woodbine,15,1
5935,Woodsboro,15,1
5936,Salisbury,15,1
5937,Allen,15,1
5938,Berlin,15,1
5939,Bishopville,15,1
5940,Bivalve,15,1
5941,Crisfield,15,1
5942,Deal Island,15,1
5943,Eden,15,1
5944,Ewell,15,1
5945,Fruitland,15,1
5946,Girdletree,15,1
5947,Hebron,15,1
5948,Linkwood,15,1
5949,Mardela Springs,15,1
5950,Marion Station,15,1
5951,Nanticoke,15,1
5952,Newark,15,1
5953,Ocean City,15,1
5954,Parsonsburg,15,1
5955,Pittsville,15,1
5956,Pocomoke City,15,1
5957,Princess Anne,15,1
5958,Quantico,15,1
5959,Sharptown,15,1
5960,Showell,15,1
5961,Snow Hill,15,1
5962,Stockton,15,1
5963,Tyaskin,15,1
5964,Tylerton,15,1
5965,Upper Fairmount,15,1
5966,Vienna,15,1
5967,Westover,15,1
5968,Whaleyville,15,1
5969,Willards,15,1
5970,Delmar,15,1
5971,North East,15,1
5972,Perry Point,15,1
5973,Perryville,15,1
5974,Port Deposit,15,1
5975,Rising Sun,15,1
5976,Warwick,15,1
5977,Cecilton,15,1
5978,Charlestown,15,1
5979,Chesapeake City,15,1
5980,Colora,15,1
5981,Conowingo,15,1
5982,Earleville,15,1
5983,Elk Mills,15,1
5984,Elkton,15,1
5985,Georgetown,15,1
5986,Annandale,14,1
5987,Burke,14,1
5988,Dumfries,14,1
5989,Dunn Loring,14,1
5990,Fairfax,14,1
5991,Fairfax Station,14,1
5992,Falls Church,14,1
5993,Fort Belvoir,14,1
5994,Great Falls,14,1
5995,Lorton,14,1
5996,McLean,14,1
5997,Oakton,14,1
5998,Occoquan,14,1
5999,Quantico,14,1
6000,Springfield,14,1
6001,Triangle,14,1
6002,Vienna,14,1
6003,Woodbridge,14,1
6004,Arlington,14,1
6005,Fort Myer,14,1
6006,Alexandria,14,1
6007,Fredericksburg,14,1
6008,Bowling Green,14,1
6009,Burgess,14,1
6010,Burr Hill,14,1
6011,Callao,14,1
6012,Caret,14,1
6013,Center Cross,14,1
6014,Champlain,14,1
6015,Colonial Beach,14,1
6016,Dahlgren,14,1
6017,Dunnsville,14,1
6018,Farnham,14,1
6019,Hague,14,1
6020,Haynesville,14,1
6021,Heathsville,14,1
6022,Hustle,14,1
6023,Irvington,14,1
6024,Kilmarnock,14,1
6025,King George,14,1
6026,Kinsale,14,1
6027,Lancaster,14,1
6028,Laneview,14,1
6029,Locust Grove,14,1
6030,Loretto,14,1
6031,Lottsburg,14,1
6032,Milford,14,1
6033,Montross,14,1
6034,Oldhams,14,1
6035,Partlow,14,1
6036,Port Royal,14,1
6037,Rappahannock Academy,14,1
6038,Reedville,14,1
6039,Rhoadesville,14,1
6040,Ruther Glen,14,1
6041,Sharps,14,1
6042,Spotsylvania,14,1
6043,Stafford,14,1
6044,Tappahannock,14,1
6045,Unionville,14,1
6046,Warsaw,14,1
6047,Weems,14,1
6048,White Stone,14,1
6049,Woodford,14,1
6050,Winchester,14,1
6051,Bentonville,14,1
6052,Berryville,14,1
6053,Boyce,14,1
6054,Chester Gap,14,1
6055,Clear Brook,14,1
6056,Cross Junction,14,1
6057,Flint Hill,14,1
6058,Front Royal,14,1
6059,Gore,14,1
6060,Hume,14,1
6061,Huntly,14,1
6062,Strasburg,14,1
6063,Linden,14,1
6064,Markham,14,1
6065,Maurertown,14,1
6066,Middletown,14,1
6067,Millwood,14,1
6068,Rileyville,14,1
6069,Fort Valley,14,1
6070,Star Tannery,14,1
6071,Stephens City,14,1
6072,Stephenson,14,1
6073,Toms Brook,14,1
6074,White Post,14,1
6075,Woodstock,14,1
6076,Culpeper,14,1
6077,Aroda,14,1
6078,Banco,14,1
6079,Bealeton,14,1
6080,Boston,14,1
6081,Brandy Station,14,1
6082,Brightwood,14,1
6083,Castleton,14,1
6084,Elkwood,14,1
6085,Etlan,14,1
6086,Goldvein,14,1
6087,Haywood,14,1
6088,Hood,14,1
6089,Jeffersonton,14,1
6090,Leon,14,1
6091,Lignum,14,1
6092,Madison,14,1
6093,Midland,14,1
6094,Mitchells,14,1
6095,Oakpark,14,1
6096,Pratts,14,1
6097,Radiant,14,1
6098,Rapidan,14,1
6099,Remington,14,1
6100,Reva,14,1
6101,Richardsville,14,1
6102,Rixeyville,14,1
6103,Rochelle,14,1
6104,Sperryville,14,1
6105,Stevensburg,14,1
6106,Sumerduck,14,1
6107,Syria,14,1
6108,Viewtown,14,1
6109,Washington,14,1
6110,Woodville,14,1
6111,Harrisonburg,14,1
6112,Basye,14,1
6113,Bergton,14,1
6114,Bridgewater,14,1
6115,Broadway,14,1
6116,Criders,14,1
6117,Dayton,14,1
6118,Edinburg,14,1
6119,Elkton,14,1
6120,Fulks Run,14,1
6121,Hinton,14,1
6122,Keezletown,14,1
6123,Linville,14,1
6124,Luray,14,1
6125,McGaheysville,14,1
6126,Mount Crawford,14,1
6127,Mount Jackson,14,1
6128,Mount Solon,14,1
6129,New Market,14,1
6130,Orkney Springs,14,1
6131,Penn Laird,14,1
6132,Quicksburg,14,1
6133,Shenandoah,14,1
6134,Singers Glen,14,1
6135,Stanley,14,1
6136,Timberville,14,1
6137,Charlottesville,14,1
6138,Afton,14,1
6139,Arrington,14,1
6140,Barboursville,14,1
6141,Covesville,14,1
6142,Crozet,14,1
6143,Dyke,14,1
6144,Earlysville,14,1
6145,Esmont,14,1
6146,Faber,14,1
6147,Fishersville,14,1
6148,Free Union,14,1
6149,Gordonsville,14,1
6150,Greenwood,14,1
6151,Keene,14,1
6152,Keswick,14,1
6153,Locust Dale,14,1
6154,Lovingston,14,1
6155,Lyndhurst,14,1
6156,Montpelier Station,14,1
6157,Nellysford,14,1
6158,North Garden,14,1
6159,Orange,14,1
6160,Palmyra,14,1
6161,Piney River,14,1
6162,Roseland,14,1
6163,Ruckersville,14,1
6164,Schuyler,14,1
6165,Shipman,14,1
6166,Somerset,14,1
6167,Stanardsville,14,1
6168,Troy,14,1
6169,Tyro,14,1
6170,Waynesboro,14,1
6171,Woodberry Forest,14,1
6172,Amelia Court House,14,1
6173,Arvonia,14,1
6174,Ashland,14,1
6175,Aylett,14,1
6176,Barhamsville,14,1
6177,Beaverdam,14,1
6178,Bohannon,14,1
6179,Bremo Bluff,14,1
6180,Bruington,14,1
6181,Bumpass,14,1
6182,Cardinal,14,1
6183,Cartersville,14,1
6184,Charles City,14,1
6185,Church View,14,1
6186,Cobbs Creek,14,1
6187,Columbia,14,1
6188,Crozier,14,1
6189,Cumberland,14,1
6190,Deltaville,14,1
6191,Diggs,14,1
6192,Doswell,14,1
6193,Dutton,14,1
6194,Fork Union,14,1
6195,Foster,14,1
6196,Glen Allen,14,1
6197,Gloucester,14,1
6198,Gloucester Point,14,1
6199,Goochland,14,1
6200,Gum Spring,14,1
6201,Gwynn,14,1
6202,Hallieford,14,1
6203,Hanover,14,1
6204,Hardyville,14,1
6205,Hartfield,14,1
6206,Hayes,14,1
6207,Henrico,14,1
6208,Hudgins,14,1
6209,Jamaica,14,1
6210,Jamestown,14,1
6211,Jetersville,14,1
6212,Kents Store,14,1
6213,King And Queen Court House,14,1
6214,King William,14,1
6215,Lanexa,14,1
6216,Little Plymouth,14,1
6217,Locust Hill,14,1
6218,Louisa,14,1
6219,Maidens,14,1
6220,Manakin Sabot,14,1
6221,Manquin,14,1
6222,Mascot,14,1
6223,Mathews,14,1
6224,Mattaponi,14,1
6225,Mechanicsville,14,1
6226,Midlothian,14,1
6227,Mineral,14,1
6228,Moon,14,1
6229,Moseley,14,1
6230,New Canton,14,1
6231,New Kent,14,1
6232,Newtown,14,1
6233,North,14,1
6234,Oilville,14,1
6235,Onemo,14,1
6236,Port Haywood,14,1
6237,Powhatan,14,1
6238,Providence Forge,14,1
6239,Quinton,14,1
6240,Rockville,14,1
6241,Ruthville,14,1
6242,Saint Stephens Church,14,1
6243,Saluda,14,1
6244,Sandston,14,1
6245,Sandy Hook,14,1
6246,Shacklefords,14,1
6247,State Farm,14,1
6248,Stevensville,14,1
6249,Susan,14,1
6250,Toano,14,1
6251,Topping,14,1
6252,Richmond,14,1
6253,Urbanna,14,1
6254,Wake,14,1
6255,Walkerton,14,1
6256,Water View,14,1
6257,West Point,14,1
6258,Williamsburg,14,1
6259,Montpelier,14,1
6260,Accomac,14,1
6261,Assawoman,14,1
6262,Atlantic,14,1
6263,Battery Park,14,1
6264,Belle Haven,14,1
6265,Birdsnest,14,1
6266,Bloxom,14,1
6267,Cape Charles,14,1
6268,Carrollton,14,1
6269,Carrsville,14,1
6270,Cheriton,14,1
6271,Chesapeake,14,1
6272,Chincoteague Island,14,1
6273,Wallops Island,14,1
6274,Eastville,14,1
6275,Exmore,14,1
6276,Franktown,14,1
6277,Greenbackville,14,1
6278,Greenbush,14,1
6279,Hacksneck,14,1
6280,Hallwood,14,1
6281,Harborton,14,1
6282,Horntown,14,1
6283,Jamesville,14,1
6284,Keller,14,1
6285,Machipongo,14,1
6286,Mappsville,14,1
6287,Marionville,14,1
6288,Mears,14,1
6289,Melfa,14,1
6290,Nassawadox,14,1
6291,Nelsonia,14,1
6292,New Church,14,1
6293,Oak Hall,14,1
6294,Onancock,14,1
6295,Onley,14,1
6296,Painter,14,1
6297,Parksley,14,1
6298,Pungoteague,14,1
6299,Quinby,14,1
6300,Sanford,14,1
6301,Saxis,14,1
6302,Smithfield,14,1
6303,Suffolk,14,1
6304,Tangier,14,1
6305,Tasley,14,1
6306,Temperanceville,14,1
6307,Virginia Beach,14,1
6308,Wachapreague,14,1
6309,Willis Wharf,14,1
6310,Windsor,14,1
6311,Withams,14,1
6312,Norfolk,14,1
6313,Newport News,14,1
6314,Fort Eustis,14,1
6315,Fort Monroe,14,1
6316,Hampton,14,1
6317,Poquoson,14,1
6318,Yorktown,14,1
6319,Seaford,14,1
6320,Portsmouth,14,1
6321,Fort Lee,14,1
6322,Petersburg,14,1
6323,Alberta,14,1
6324,Blackstone,14,1
6325,Boykins,14,1
6326,Branchville,14,1
6327,Capron,14,1
6328,Carson,14,1
6329,Chester,14,1
6330,Chesterfield,14,1
6331,Church Road,14,1
6332,Colonial Heights,14,1
6333,Courtland,14,1
6334,Dendron,14,1
6335,Dewitt,14,1
6336,Dinwiddie,14,1
6337,Disputanta,14,1
6338,Dolphin,14,1
6339,Drewryville,14,1
6340,Ebony,14,1
6341,Elberon,14,1
6342,Emporia,14,1
6343,Ford,14,1
6344,Franklin,14,1
6345,Freeman,14,1
6346,Gasburg,14,1
6347,Hopewell,14,1
6348,Ivor,14,1
6349,Jarratt,14,1
6350,Lawrenceville,14,1
6351,McKenney,14,1
6352,Newsoms,14,1
6353,Prince George,14,1
6354,Rawlings,14,1
6355,Sedley,14,1
6356,Skippers,14,1
6357,Spring Grove,14,1
6358,Stony Creek,14,1
6359,Surry,14,1
6360,Sussex,14,1
6361,Sutherland,14,1
6362,Valentines,14,1
6363,Wakefield,14,1
6364,Warfield,14,1
6365,Waverly,14,1
6366,White Plains,14,1
6367,Wilsons,14,1
6368,Yale,14,1
6369,Zuni,14,1
6370,Claremont,14,1
6371,Farmville,14,1
6372,Baskerville,14,1
6373,Boydton,14,1
6374,Bracey,14,1
6375,Brodnax,14,1
6376,Buckingham,14,1
6377,Burkeville,14,1
6378,Charlotte Court House,14,1
6379,Chase City,14,1
6380,Clarksville,14,1
6381,Crewe,14,1
6382,Cullen,14,1
6383,Dillwyn,14,1
6384,Drakes Branch,14,1
6385,Dundas,14,1
6386,Green Bay,14,1
6387,Hampden Sydney,14,1
6388,Kenbridge,14,1
6389,Keysville,14,1
6390,La Crosse,14,1
6391,Lunenburg,14,1
6392,Meherrin,14,1
6393,Nottoway,14,1
6394,Pamplin,14,1
6395,Phenix,14,1
6396,Prospect,14,1
6397,Randolph,14,1
6398,Red House,14,1
6399,Red Oak,14,1
6400,Rice,14,1
6401,Saxe,14,1
6402,Skipwith,14,1
6403,South Hill,14,1
6404,Victoria,14,1
6405,Wylliesburg,14,1
6406,Roanoke,14,1
6407,Ararat,14,1
6408,Axton,14,1
6409,Bassett,14,1
6410,Belspring,14,1
6411,Bent Mountain,14,1
6412,Blacksburg,14,1
6413,Blue Ridge,14,1
6414,Boones Mill,14,1
6415,Buchanan,14,1
6416,Callaway,14,1
6417,Cascade,14,1
6418,Catawba,14,1
6419,Check,14,1
6420,Christiansburg,14,1
6421,Claudville,14,1
6422,Cloverdale,14,1
6423,Collinsville,14,1
6424,Copper Hill,14,1
6425,Critz,14,1
6426,Daleville,14,1
6427,Dublin,14,1
6428,Eagle Rock,14,1
6429,Eggleston,14,1
6430,Elliston,14,1
6431,Ferrum,14,1
6432,Fieldale,14,1
6433,Fincastle,14,1
6434,Floyd,14,1
6435,Glade Hill,14,1
6436,Glen Lyn,14,1
6437,Goodview,14,1
6438,Hardy,14,1
6439,Henry,14,1
6440,Huddleston,14,1
6441,Indian Valley,14,1
6442,Martinsville,14,1
6443,Meadows Of Dan,14,1
6444,Moneta,14,1
6445,Montvale,14,1
6446,Narrows,14,1
6447,New Castle,14,1
6448,Newport,14,1
6449,New River,14,1
6450,Paint Bank,14,1
6451,Parrott,14,1
6452,Patrick Springs,14,1
6453,Pearisburg,14,1
6454,Pembroke,14,1
6455,Penhook,14,1
6456,Pilot,14,1
6457,Pittsville,14,1
6458,Radford,14,1
6459,Rich Creek,14,1
6460,Ridgeway,14,1
6461,Riner,14,1
6462,Ripplemead,14,1
6463,Rocky Mount,14,1
6464,Salem,14,1
6465,Sandy Level,14,1
6466,Shawsville,14,1
6467,Spencer,14,1
6468,Staffordsville,14,1
6469,Stanleytown,14,1
6470,Stuart,14,1
6471,Thaxton,14,1
6472,Troutville,14,1
6473,Union Hall,14,1
6474,Vinton,14,1
6475,Wirtz,14,1
6476,Woolwine,14,1
6477,Bristol,14,1
6478,Abingdon,14,1
6479,Appalachia,14,1
6480,Bee,14,1
6481,Big Stone Gap,14,1
6482,Birchleaf,14,1
6483,Blackwater,14,1
6484,Castlewood,14,1
6485,Cleveland,14,1
6486,Clinchco,14,1
6487,Clintwood,14,1
6488,Coeburn,14,1
6489,Damascus,14,1
6490,Dante,14,1
6491,Davenport,14,1
6492,Dryden,14,1
6493,Duffield,14,1
6494,Dungannon,14,1
6495,East Stone Gap,14,1
6496,Ewing,14,1
6497,Fort Blackmore,14,1
6498,Gate City,14,1
6499,Haysi,14,1
6500,Hiltons,14,1
6501,Honaker,14,1
6502,Jonesville,14,1
6503,Keokee,14,1
6504,Lebanon,14,1
6505,McClure,14,1
6506,Mendota,14,1
6507,Nickelsville,14,1
6508,Nora,14,1
6509,Norton,14,1
6510,Pennington Gap,14,1
6511,Pound,14,1
6512,Rosedale,14,1
6513,Rose Hill,14,1
6514,Saint Charles,14,1
6515,Saint Paul,14,1
6516,Weber City,14,1
6517,Whitetop,14,1
6518,Wise,14,1
6519,Pulaski,14,1
6520,Atkins,14,1
6521,Austinville,14,1
6522,Barren Springs,14,1
6523,Bastian,14,1
6524,Bland,14,1
6525,Broadford,14,1
6526,Cana,14,1
6527,Ceres,14,1
6528,Chilhowie,14,1
6529,Cripple Creek,14,1
6530,Crockett,14,1
6531,Draper,14,1
6532,Dugspur,14,1
6533,Elk Creek,14,1
6534,Emory,14,1
6535,Fancy Gap,14,1
6536,Fries,14,1
6537,Galax,14,1
6538,Glade Spring,14,1
6539,Hillsville,14,1
6540,Hiwassee,14,1
6541,Independence,14,1
6542,Ivanhoe,14,1
6543,Lambsburg,14,1
6544,Laurel Fork,14,1
6545,Marion,14,1
6546,Max Meadows,14,1
6547,Meadowview,14,1
6548,Mouth Of Wilson,14,1
6549,Rocky Gap,14,1
6550,Rural Retreat,14,1
6551,Saltville,14,1
6552,Speedwell,14,1
6553,Sugar Grove,14,1
6554,Tannersville,14,1
6555,Troutdale,14,1
6556,Willis,14,1
6557,Woodlawn,14,1
6558,Wytheville,14,1
6559,Staunton,14,1
6560,Augusta Springs,14,1
6561,Bacova,14,1
6562,Blue Grass,14,1
6563,Brownsburg,14,1
6564,Buena Vista,14,1
6565,Churchville,14,1
6566,Clifton Forge,14,1
6567,Covington,14,1
6568,Craigsville,14,1
6569,Crimora,14,1
6570,Deerfield,14,1
6571,Doe Hill,14,1
6572,Fairfield,14,1
6573,Fort Defiance,14,1
6574,Goshen,14,1
6575,Greenville,14,1
6576,Grottoes,14,1
6577,Head Waters,14,1
6578,Hot Springs,14,1
6579,Iron Gate,14,1
6580,Lexington,14,1
6581,Low Moor,14,1
6582,McDowell,14,1
6583,Middlebrook,14,1
6584,Millboro,14,1
6585,Montebello,14,1
6586,Monterey,14,1
6587,Mount Sidney,14,1
6588,New Hope,14,1
6589,Port Republic,14,1
6590,Raphine,14,1
6591,Rockbridge Baths,14,1
6592,Selma,14,1
6593,Steeles Tavern,14,1
6594,Stuarts Draft,14,1
6595,Swoope,14,1
6596,Verona,14,1
6597,Vesuvius,14,1
6598,Warm Springs,14,1
6599,West Augusta,14,1
6600,Weyers Cave,14,1
6601,Williamsville,14,1
6602,Lynchburg,14,1
6603,Altavista,14,1
6604,Alton,14,1
6605,Amherst,14,1
6606,Appomattox,14,1
6607,Bedford,14,1
6608,Big Island,14,1
6609,Blairs,14,1
6610,Brookneal,14,1
6611,Buffalo Junction,14,1
